year,county_id,county_name,condition,nhs_type,deck_area_thou,count_bridges
2020,34015,Gloucester,Fair,NHS,1241.6,67
2020,34015,Gloucester,Fair,Non-NHS,380.3,83
2020,34015,Gloucester,Good,All,772.8,83
2020,34015,Gloucester,Good,NHS,273,21
2020,34015,Gloucester,Good,Non-NHS,499.9,62
2020,34015,Gloucester,Poor,All,75.1,10
2020,34015,Gloucester,Poor,NHS,31.2,3
2020,34015,Gloucester,Poor,Non-NHS,43.8,7
2020,34021,Mercer,All,All,4182.3,411
2020,34021,Mercer,All,NHS,2950.5,207
2020,34021,Mercer,All,Non-NHS,1231.8,204
2020,34021,Mercer,Fair,All,1635.6,185
2020,34021,Mercer,Fair,NHS,1150.8,97
2020,34021,Mercer,Fair,Non-NHS,484.8,88
2020,34021,Mercer,Good,All,2247.4,180
2020,34021,Mercer,Good,NHS,1651.8,100
2020,34021,Mercer,Good,Non-NHS,595.6,80
2020,34021,Mercer,Poor,All,299.3,46
2020,34021,Mercer,Poor,NHS,147.9,10
2020,34021,Mercer,Poor,Non-NHS,151.4,36
2020,42091,Montgomery,All,All,5728.2,778
2020,42091,Montgomery,All,NHS,4380.1,325
2020,42091,Montgomery,All,Non-NHS,1348,453
2020,42091,Montgomery,Fair,All,2996.3,395
2020,42091,Montgomery,Fair,NHS,2445.4,182
2020,42091,Montgomery,Fair,Non-NHS,551,213
2020,42091,Montgomery,Good,All,2284.4,264
2020,42091,Montgomery,Good,NHS,1719.9,118
2020,42091,Montgomery,Good,Non-NHS,564.5,146
2020,42091,Montgomery,Poor,All,447.5,119
2020,42091,Montgomery,Poor,NHS,214.9,25
2020,42091,Montgomery,Poor,Non-NHS,232.6,94
2020,42101,Philadelphia,All,All,15712.2,585
2020,42101,Philadelphia,All,NHS,13732.1,346
2020,42101,Philadelphia,All,Non-NHS,1980.1,239
2020,42101,Philadelphia,Fair,All,12426.3,388
2020,42101,Philadelphia,Fair,NHS,11417.3,257
2020,42101,Philadelphia,Fair,Non-NHS,1009.1,131
2020,42101,Philadelphia,Good,All,1400.8,108
2020,42101,Philadelphia,Good,NHS,979.2,55
2020,42101,Philadelphia,Good,Non-NHS,421.6,53
2020,42101,Philadelphia,Poor,All,1885.1,89
2020,42101,Philadelphia,Poor,NHS,1335.7,34
2020,42101,Philadelphia,Poor,Non-NHS,549.4,55
2021,42017,Bucks,All,All,3997,671
2021,42017,Bucks,All,NHS,2579.4,215
2021,42017,Bucks,All,Non-NHS,1417.6,456
2021,42017,Bucks,Fair,All,2369.2,389
2021,42017,Bucks,Fair,NHS,1516.8,145
2021,42017,Bucks,Fair,Non-NHS,852.4,244
2021,42017,Bucks,Good,All,1183.3,153
2021,42017,Bucks,Good,NHS,790.5,41
2021,42017,Bucks,Good,Non-NHS,392.8,112
2021,42017,Bucks,Poor,All,444.5,129
2021,42017,Bucks,Poor,NHS,272.1,29
2021,42017,Bucks,Poor,Non-NHS,172.4,100
2021,34005,Burlington,All,All,3301.6,356
2021,34005,Burlington,All,NHS,2540.9,135
2021,34005,Burlington,All,Non-NHS,760.7,221
2021,34005,Burlington,Fair,All,2161.5,219
2021,34005,Burlington,Fair,NHS,1699.5,86
2021,34005,Burlington,Fair,Non-NHS,462,133
2021,34005,Burlington,Good,All,1057.1,100
2021,34005,Burlington,Good,NHS,804.2,40
2021,34005,Burlington,Good,Non-NHS,252.9,60
2021,34005,Burlington,Poor,All,83,37
2021,34005,Burlington,Poor,NHS,37.2,9
2021,34005,Burlington,Poor,Non-NHS,45.9,28
2021,34007,Camden,All,All,3851.6,260
2021,34007,Camden,All,NHS,3251.6,150
2021,34007,Camden,All,Non-NHS,600.1,110
2021,34007,Camden,Fair,All,3213.7,187
2021,34007,Camden,Fair,NHS,2764.5,107
2021,34007,Camden,Fair,Non-NHS,449.1,80
2021,34007,Camden,Good,All,449.7,53
2021,34007,Camden,Good,NHS,345.4,35
2021,34007,Camden,Good,Non-NHS,104.3,18
2021,34007,Camden,Poor,All,188.3,20
2021,34007,Camden,Poor,NHS,141.6,8
2021,34007,Camden,Poor,Non-NHS,46.7,12
2021,42029,Chester,All,All,2382.3,682
2021,42029,Chester,All,NHS,1161.2,163
2021,42029,Chester,All,Non-NHS,1221.1,519
2021,42029,Chester,Fair,All,1372.8,402
2021,42029,Chester,Fair,NHS,694.1,116
2021,42029,Chester,Fair,Non-NHS,678.6,286
2021,42029,Chester,Good,All,779.9,176
2021,42029,Chester,Good,NHS,375,36
2021,42029,Chester,Good,Non-NHS,404.9,140
2021,42029,Chester,Poor,All,229.7,104
2021,42029,Chester,Poor,NHS,92.1,11
2021,42029,Chester,Poor,Non-NHS,137.5,93
2021,42045,Delaware,All,All,3509.5,386
2021,42045,Delaware,All,NHS,2691.3,171
2021,42045,Delaware,All,Non-NHS,818.2,215
2021,42045,Delaware,Fair,All,2420.4,238
2021,42045,Delaware,Fair,NHS,1931.8,105
2021,42045,Delaware,Fair,Non-NHS,488.6,133
2021,42045,Delaware,Good,All,889.2,102
2021,42045,Delaware,Good,NHS,713.9,57
2021,42045,Delaware,Good,Non-NHS,175.4,45
2021,42045,Delaware,Poor,All,199.9,46
2021,42045,Delaware,Poor,NHS,45.6,9
2021,42045,Delaware,Poor,Non-NHS,154.3,37
2021,34015,Gloucester,All,All,2484,243
2021,34015,Gloucester,All,NHS,1545.9,91
2021,34015,Gloucester,All,Non-NHS,938.1,152
2021,34015,Gloucester,Fair,All,1691.1,154
2021,34015,Gloucester,Fair,NHS,1270.4,70
2021,34015,Gloucester,Fair,Non-NHS,420.6,84
2021,34015,Gloucester,Good,All,737.2,82
2021,34015,Gloucester,Good,NHS,244.3,18
2021,34015,Gloucester,Good,Non-NHS,493,64
2021,34015,Gloucester,Poor,All,55.7,7
2021,34015,Gloucester,Poor,NHS,31.2,3
2021,34015,Gloucester,Poor,Non-NHS,24.5,4
2021,34021,Mercer,All,All,3974.1,409
2021,34021,Mercer,All,NHS,2738,205
2021,34021,Mercer,All,Non-NHS,1236.1,204
2021,34021,Mercer,Fair,All,1529.6,187
2021,34021,Mercer,Fair,NHS,1044.8,99
2021,34021,Mercer,Fair,Non-NHS,484.7,88
2021,34021,Mercer,Good,All,2237.2,181
2021,34021,Mercer,Good,NHS,1631.7,98
2021,34021,Mercer,Good,Non-NHS,605.5,83
2021,34021,Mercer,Poor,All,207.3,41
2021,34021,Mercer,Poor,NHS,61.4,8
2021,34021,Mercer,Poor,Non-NHS,145.9,33
2021,42091,Montgomery,All,All,5815.3,824
2021,42091,Montgomery,All,NHS,4387.5,320
2021,42091,Montgomery,All,Non-NHS,1427.8,504
2021,42091,Montgomery,Fair,All,3061.9,434
2021,42091,Montgomery,Fair,NHS,2455.6,181
2021,42091,Montgomery,Fair,Non-NHS,606.2,253
2021,42091,Montgomery,Good,All,2344.4,273
2021,42091,Montgomery,Good,NHS,1763.5,118
2021,42091,Montgomery,Good,Non-NHS,580.9,155
2021,42091,Montgomery,Poor,All,409,117
2021,42091,Montgomery,Poor,NHS,168.4,21
2021,42091,Montgomery,Poor,Non-NHS,240.7,96
2021,42101,Philadelphia,All,All,16446.3,591
2021,42101,Philadelphia,All,NHS,14461.4,350
2021,42101,Philadelphia,All,Non-NHS,1985,241
2021,42101,Philadelphia,Fair,All,12308.2,383
2021,42101,Philadelphia,Fair,NHS,11293.5,252
2021,42101,Philadelphia,Fair,Non-NHS,1014.7,131
2021,42101,Philadelphia,Good,All,2121.5,115
2021,42101,Philadelphia,Good,NHS,1704.6,61
2021,42101,Philadelphia,Good,Non-NHS,416.9,54
2021,42101,Philadelphia,Poor,All,2016.7,93
2021,42101,Philadelphia,Poor,NHS,1463.3,37
2021,42101,Philadelphia,Poor,Non-NHS,553.4,56
2022,42017,Bucks,All,All,4220.4,674
2022,42017,Bucks,All,NHS,2794.6,219
2022,42017,Bucks,All,Non-NHS,1425.9,455
2022,42017,Bucks,Fair,All,2379.8,393
2022,42017,Bucks,Fair,NHS,1520.5,145
2022,42017,Bucks,Fair,Non-NHS,859.3,248
2022,42017,Bucks,Good,All,1436,164
2022,42017,Bucks,Good,NHS,1033,49
2022,42017,Bucks,Good,Non-NHS,403,115
2022,42017,Bucks,Poor,All,404.7,117
2022,42017,Bucks,Poor,NHS,241.1,25
2022,42017,Bucks,Poor,Non-NHS,163.6,92
2022,34005,Burlington,All,All,3303.2,356
2022,34005,Burlington,All,NHS,2571.9,139
2022,34005,Burlington,All,Non-NHS,731.4,217
2022,34005,Burlington,Fair,All,2274.6,217
2022,34005,Burlington,Fair,NHS,1823.6,88
2022,34005,Burlington,Fair,Non-NHS,451,129
2022,34005,Burlington,Good,All,930.9,99
2022,34005,Burlington,Good,NHS,697.7,40
2022,34005,Burlington,Good,Non-NHS,233.2,59
2022,34005,Burlington,Poor,All,97.7,40
2022,34005,Burlington,Poor,NHS,50.5,11
2022,34005,Burlington,Poor,Non-NHS,47.2,29
2022,34007,Camden,All,All,3842.3,260
2022,34007,Camden,All,NHS,3263.6,152
2022,34007,Camden,All,Non-NHS,578.6,108
2022,34007,Camden,Fair,All,3248.8,191
2022,34007,Camden,Fair,NHS,2822.8,114
2022,34007,Camden,Fair,Non-NHS,426,77
2022,34007,Camden,Good,All,427.2,52
2022,34007,Camden,Good,NHS,318.8,32
2022,34007,Camden,Good,Non-NHS,108.4,20
2022,34007,Camden,Poor,All,166.3,17
2022,34007,Camden,Poor,NHS,122,6
2022,34007,Camden,Poor,Non-NHS,44.3,11
2022,42029,Chester,All,All,2386.5,679
2022,42029,Chester,All,NHS,1154.5,160
2022,42029,Chester,All,Non-NHS,1232,519
2022,42029,Chester,Fair,All,1401.9,406
2022,42029,Chester,Fair,NHS,718.9,115
2022,42029,Chester,Fair,Non-NHS,683,291
2022,42029,Chester,Good,All,779.3,173
2022,42029,Chester,Good,NHS,375,36
2022,42029,Chester,Good,Non-NHS,404.3,137
2022,42029,Chester,Poor,All,205.3,100
2022,42029,Chester,Poor,NHS,60.6,9
2022,42029,Chester,Poor,Non-NHS,144.7,91
2022,42045,Delaware,All,All,3512.4,388
2022,42045,Delaware,All,NHS,2687.9,170
2022,42045,Delaware,All,Non-NHS,824.5,218
2022,42045,Delaware,Fair,All,2425.4,240
2022,42045,Delaware,Fair,NHS,1935.6,106
2022,42045,Delaware,Fair,Non-NHS,489.8,134
2022,42045,Delaware,Good,All,895.1,105
2022,42045,Delaware,Good,NHS,709,56
2022,42045,Delaware,Good,Non-NHS,186,49
2022,42045,Delaware,Poor,All,191.9,43
2022,42045,Delaware,Poor,NHS,43.3,8
2022,42045,Delaware,Poor,Non-NHS,148.7,35
2022,34015,Gloucester,All,All,2483.8,243
2022,34015,Gloucester,All,NHS,1545.9,91
2022,34015,Gloucester,All,Non-NHS,937.8,152
2022,34015,Gloucester,Fair,All,1663.2,154
2022,34015,Gloucester,Fair,NHS,1222.9,69
2022,34015,Gloucester,Fair,Non-NHS,440.3,85
2022,34015,Gloucester,Good,All,723.8,82
2022,34015,Gloucester,Good,NHS,244.3,18
2022,34015,Gloucester,Good,Non-NHS,479.6,64
2022,34015,Gloucester,Poor,All,96.7,7
2022,34015,Gloucester,Poor,NHS,78.7,4
2022,34015,Gloucester,Poor,Non-NHS,18,3
2022,34021,Mercer,All,All,4137.8,410
2022,34021,Mercer,All,NHS,2901.5,206
2022,34021,Mercer,All,Non-NHS,1236.4,204
2022,34021,Mercer,Fair,All,1597.2,197
2022,34021,Mercer,Fair,NHS,1094.7,105
2022,34021,Mercer,Fair,Non-NHS,502.5,92
2022,34021,Mercer,Good,All,2341.2,175
2022,34021,Mercer,Good,NHS,1745.3,93
2022,34021,Mercer,Good,Non-NHS,595.9,82
2022,34021,Mercer,Poor,All,199.5,38
2022,34021,Mercer,Poor,NHS,61.4,8
2022,34021,Mercer,Poor,Non-NHS,138,30
2022,42091,Montgomery,All,All,5843.8,825
2022,42091,Montgomery,All,NHS,4420.5,324
2022,42091,Montgomery,All,Non-NHS,1423.2,501
2022,42091,Montgomery,Fair,All,3100.1,434
2022,42091,Montgomery,Fair,NHS,2498,183
2022,42091,Montgomery,Fair,Non-NHS,602.1,251
2022,42091,Montgomery,Good,All,2364.2,281
2022,42091,Montgomery,Good,NHS,1774.4,123
2022,42091,Montgomery,Good,Non-NHS,589.7,158
2022,42091,Montgomery,Poor,All,379.5,110
2022,42091,Montgomery,Poor,NHS,148.1,18
2022,42091,Montgomery,Poor,Non-NHS,231.4,92
2022,42101,Philadelphia,All,All,16501.6,588
2022,42101,Philadelphia,All,NHS,14527.6,347
2022,42101,Philadelphia,All,Non-NHS,1973.9,241
2022,42101,Philadelphia,Fair,All,12473.6,387
2022,42101,Philadelphia,Fair,NHS,11357.9,254
2022,42101,Philadelphia,Fair,Non-NHS,1115.7,133
2022,42101,Philadelphia,Good,All,2235.7,119
2022,42101,Philadelphia,Good,NHS,1816.1,64
2022,42101,Philadelphia,Good,Non-NHS,419.6,55
2022,42101,Philadelphia,Poor,All,1792.2,82
2022,42101,Philadelphia,Poor,NHS,1353.6,29
2022,42101,Philadelphia,Poor,Non-NHS,438.6,53
2023,42017,Bucks,All,All,4511.8,676
2023,42017,Bucks,All,NHS,3074,220
2023,42017,Bucks,All,Non-NHS,1437.8,456
2023,42017,Bucks,Fair,All,2685.2,401
2023,42017,Bucks,Fair,NHS,1813.9,145
2023,42017,Bucks,Fair,Non-NHS,871.3,256
2023,42017,Bucks,Good,All,1426.4,161
2023,42017,Bucks,Good,NHS,1018.7,48
2023,42017,Bucks,Good,Non-NHS,407.6,113
2023,42017,Bucks,Poor,All,400.2,114
2023,42017,Bucks,Poor,NHS,241.4,27
2023,42017,Bucks,Poor,Non-NHS,158.9,87
2023,34005,Burlington,All,All,3302.5,356
2023,34005,Burlington,All,NHS,2546.7,138
2023,34005,Burlington,All,Non-NHS,755.8,218
2023,34005,Burlington,Fair,All,2301.3,223
2023,34005,Burlington,Fair,NHS,1846.2,92
2023,34005,Burlington,Fair,Non-NHS,455.1,131
2023,34005,Burlington,Good,All,905.3,94
2023,34005,Burlington,Good,NHS,651.7,36
2023,34005,Burlington,Good,Non-NHS,253.5,58
2023,34005,Burlington,Poor,All,95.9,39
2023,34005,Burlington,Poor,NHS,48.7,10
2023,34005,Burlington,Poor,Non-NHS,47.2,29
2023,34007,Camden,All,All,3843.8,260
2023,34007,Camden,All,NHS,3252.8,151
2023,34007,Camden,All,Non-NHS,591,109
2023,34007,Camden,Fair,All,3243.9,190
2023,34007,Camden,Fair,NHS,2806,111
2023,34007,Camden,Fair,Non-NHS,438,79
2023,34007,Camden,Good,All,434.2,53
2023,34007,Camden,Good,NHS,322.1,33
2023,34007,Camden,Good,Non-NHS,112.1,20
2023,34007,Camden,Poor,All,165.7,17
2023,34007,Camden,Poor,NHS,124.7,7
2023,34007,Camden,Poor,Non-NHS,41,10
2023,42029,Chester,All,All,2391.1,681
2023,42029,Chester,All,NHS,1153.9,160
2023,42029,Chester,All,Non-NHS,1237.2,521
2023,42029,Chester,Fair,All,1401.9,408
2023,42029,Chester,Fair,NHS,719.7,117
2023,42029,Chester,Fair,Non-NHS,682.2,291
2023,42029,Chester,Good,All,778.2,173
2023,42029,Chester,Good,NHS,368.9,33
2023,42029,Chester,Good,Non-NHS,409.3,140
2023,42029,Chester,Poor,All,211,100
2023,42029,Chester,Poor,NHS,65.4,10
2023,42029,Chester,Poor,Non-NHS,145.6,90
2023,42045,Delaware,All,All,3956.4,389
2023,42045,Delaware,All,NHS,3170.3,172
2023,42045,Delaware,All,Non-NHS,786,217
2023,42045,Delaware,Fair,All,2912.4,244
2023,42045,Delaware,Fair,NHS,2464.5,111
2023,42045,Delaware,Fair,Non-NHS,447.9,133
2023,42045,Delaware,Good,All,783.6,97
2023,42045,Delaware,Good,NHS,598.9,49
2023,42045,Delaware,Good,Non-NHS,184.7,48
2023,42045,Delaware,Poor,All,260.4,48
2023,42045,Delaware,Poor,NHS,106.9,12
2023,42045,Delaware,Poor,Non-NHS,153.5,36
2023,34015,Gloucester,All,All,2483,243
2023,34015,Gloucester,All,NHS,1545.3,91
2023,34015,Gloucester,All,Non-NHS,937.7,152
2023,34015,Gloucester,Fair,All,1724.3,161
2023,34015,Gloucester,Fair,NHS,1216.5,69
2023,34015,Gloucester,Fair,Non-NHS,507.8,92
2023,34015,Gloucester,Good,All,662,75
2023,34015,Gloucester,Good,NHS,250,18
2023,34015,Gloucester,Good,Non-NHS,412,57
2023,34015,Gloucester,Poor,All,96.7,7
2023,34015,Gloucester,Poor,NHS,78.7,4
2023,34015,Gloucester,Poor,Non-NHS,18,3
2023,34021,Mercer,All,All,4135.3,413
2023,34021,Mercer,All,NHS,2895.3,206
2023,34021,Mercer,All,Non-NHS,1240,207
2023,34021,Mercer,Fair,All,1618.6,202
2023,34021,Mercer,Fair,NHS,1092.6,106
2023,34021,Mercer,Fair,Non-NHS,525.9,96
2023,34021,Mercer,Good,All,2317.8,174
2023,34021,Mercer,Good,NHS,1741.2,92
2023,34021,Mercer,Good,Non-NHS,576.6,82
2023,34021,Mercer,Poor,All,198.9,37
2023,34021,Mercer,Poor,NHS,61.4,8
2023,34021,Mercer,Poor,Non-NHS,137.5,29
2023,42091,Montgomery,All,All,5877.2,827
2023,42091,Montgomery,All,NHS,4438.8,325
2023,42091,Montgomery,All,Non-NHS,1438.4,502
2023,42091,Montgomery,Fair,All,3207.5,454
2023,42091,Montgomery,Fair,NHS,2556.9,187
2023,42091,Montgomery,Fair,Non-NHS,650.6,267
2023,42091,Montgomery,Good,All,2317.6,275
2023,42091,Montgomery,Good,NHS,1734.9,121
2023,42091,Montgomery,Good,Non-NHS,582.8,154
2023,42091,Montgomery,Poor,All,352,98
2023,42091,Montgomery,Poor,NHS,147,17
2023,42091,Montgomery,Poor,Non-NHS,205,81
2023,42101,Philadelphia,All,All,17714.2,593
2023,42101,Philadelphia,All,NHS,15722,351
2023,42101,Philadelphia,All,Non-NHS,1992.2,242
2023,42101,Philadelphia,Fair,All,14006,386
2023,42101,Philadelphia,Fair,NHS,12899.7,255
2023,42101,Philadelphia,Fair,Non-NHS,1106.2,131
2023,42101,Philadelphia,Good,All,2472.8,129
2023,42101,Philadelphia,Good,NHS,2035.8,72
2023,42101,Philadelphia,Good,Non-NHS,437,57
2023,42101,Philadelphia,Poor,All,1235.5,78
2023,42101,Philadelphia,Poor,NHS,786.5,24
2023,42101,Philadelphia,Poor,Non-NHS,448.9,54
2024,42017,Bucks,All,All,4307.6,699
2024,42017,Bucks,All,NHS,2916.4,227
2024,42017,Bucks,All,Non-NHS,1391.2,472
2024,42017,Bucks,Fair,All,2415.4,421
2024,42017,Bucks,Fair,NHS,1525.3,145
2024,42017,Bucks,Fair,Non-NHS,890,276
2024,42017,Bucks,Good,All,1516.3,170
2024,42017,Bucks,Good,NHS,1165.3,57
2024,42017,Bucks,Good,Non-NHS,351.1,113
2024,42017,Bucks,Poor,All,375.9,108
2024,42017,Bucks,Poor,NHS,225.8,25
2024,42017,Bucks,Poor,Non-NHS,150.1,83
2024,34005,Burlington,All,All,3302.6,356
2024,34005,Burlington,All,NHS,2536.4,137
2024,34005,Burlington,All,Non-NHS,766.2,219
2024,34005,Burlington,Fair,All,2234.4,226
2024,34005,Burlington,Fair,NHS,1771.8,90
2024,34005,Burlington,Fair,Non-NHS,462.6,136
2024,34005,Burlington,Good,All,901.8,94
2024,34005,Burlington,Good,NHS,641.3,35
2024,34005,Burlington,Good,Non-NHS,260.6,59
2024,34005,Burlington,Poor,All,166.3,36
2024,34005,Burlington,Poor,NHS,123.3,12
2024,34005,Burlington,Poor,Non-NHS,43.1,24
2024,34007,Camden,All,All,3852.8,261
2024,34007,Camden,All,NHS,3253.5,151
2024,34007,Camden,All,Non-NHS,599.3,110
2024,34007,Camden,Fair,All,3253.3,190
2024,34007,Camden,Fair,NHS,2819.7,112
2024,34007,Camden,Fair,Non-NHS,433.6,78
2024,34007,Camden,Good,All,431.2,54
2024,34007,Camden,Good,NHS,306.4,32
2024,34007,Camden,Good,Non-NHS,124.7,22
2024,34007,Camden,Poor,All,168.4,17
2024,34007,Camden,Poor,NHS,127.4,7
2024,34007,Camden,Poor,Non-NHS,41,10
2024,42029,Chester,All,All,2394.2,680
2024,42029,Chester,All,NHS,1148.5,160
2024,42029,Chester,All,Non-NHS,1245.7,520
2024,42029,Chester,Fair,All,1433.7,417
2024,42029,Chester,Fair,NHS,725.6,118
2024,42029,Chester,Fair,Non-NHS,708.1,299
2024,42029,Chester,Good,All,762.4,170
2024,42029,Chester,Good,NHS,357.5,32
2024,42029,Chester,Good,Non-NHS,404.9,138
2024,42029,Chester,Poor,All,198.1,93
2024,42029,Chester,Poor,NHS,65.4,10
2024,42029,Chester,Poor,Non-NHS,132.7,83
2024,42045,Delaware,All,All,3485.8,387
2024,42045,Delaware,All,NHS,2695.5,171
2024,42045,Delaware,All,Non-NHS,790.3,216
2024,42045,Delaware,Fair,All,2445.4,246
2024,42045,Delaware,Fair,NHS,2009.4,114
2024,42045,Delaware,Fair,Non-NHS,436,132
2024,42045,Delaware,Good,All,776.3,95
2024,42045,Delaware,Good,NHS,579.3,45
2024,42045,Delaware,Good,Non-NHS,197,50
2024,42045,Delaware,Poor,All,264.2,46
2024,42045,Delaware,Poor,NHS,106.9,12
2024,42045,Delaware,Poor,Non-NHS,157.3,34
2024,34015,Gloucester,All,All,2483,243
2024,34015,Gloucester,All,NHS,1545.3,91
2024,34015,Gloucester,All,Non-NHS,937.7,152
2024,34015,Gloucester,Fair,All,1729.1,161
2024,34015,Gloucester,Fair,NHS,1222.1,70
2024,34015,Gloucester,Fair,Non-NHS,507,91
2024,34015,Gloucester,Good,All,664.7,76
2024,34015,Gloucester,Good,NHS,252,18
2024,34015,Gloucester,Good,Non-NHS,412.7,58
2024,34015,Gloucester,Poor,All,89.2,6
2024,34015,Gloucester,Poor,NHS,71.2,3
2024,34015,Gloucester,Poor,Non-NHS,18,3
2024,34021,Mercer,All,All,4134.9,414
2024,34021,Mercer,All,NHS,2894.7,206
2024,34021,Mercer,All,Non-NHS,1240.1,208
2024,34021,Mercer,Fair,All,1625.5,209
2024,34021,Mercer,Fair,NHS,1070.3,107
2024,34021,Mercer,Fair,Non-NHS,555.3,102
2024,34021,Mercer,Good,All,2267.3,167
2024,34021,Mercer,Good,NHS,1724.8,90
2024,34021,Mercer,Good,Non-NHS,542.5,77
2024,34021,Mercer,Poor,All,242,38
2024,34021,Mercer,Poor,NHS,99.6,9
2024,34021,Mercer,Poor,Non-NHS,142.4,29
2024,42091,Montgomery,All,All,5865.8,828
2024,42091,Montgomery,All,NHS,4423.1,323
2024,42091,Montgomery,All,Non-NHS,1442.7,505
2024,42091,Montgomery,Fair,All,3359.1,468
2024,42091,Montgomery,Fair,NHS,2681.4,199
2024,42091,Montgomery,Fair,Non-NHS,677.7,269
2024,42091,Montgomery,Good,All,2086.3,265
2024,42091,Montgomery,Good,NHS,1511.5,103
2024,42091,Montgomery,Good,Non-NHS,574.8,162
2024,42091,Montgomery,Poor,All,420.4,95
2024,42091,Montgomery,Poor,NHS,230.2,21
2024,42091,Montgomery,Poor,Non-NHS,190.2,74
2024,42101,Philadelphia,All,All,16130.1,585
2024,42101,Philadelphia,All,NHS,14149.2,344
2024,42101,Philadelphia,All,Non-NHS,1980.9,241
2024,42101,Philadelphia,Fair,All,12462.1,375
2024,42101,Philadelphia,Fair,NHS,11353.6,245
2024,42101,Philadelphia,Fair,Non-NHS,1108.5,130
2024,42101,Philadelphia,Good,All,2547.6,133
2024,42101,Philadelphia,Good,NHS,2110.7,76
2024,42101,Philadelphia,Good,Non-NHS,437,57
2024,42101,Philadelphia,Poor,All,1120.4,77
2024,42101,Philadelphia,Poor,NHS,684.9,23
2024,42101,Philadelphia,Poor,Non-NHS,435.4,54
